,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
1493,24,11.1,0.6,2.02,6,4,6,5,66.66666666666666,83.33333333333334
1494,24,16.2,0.3,-0.92,7,0,7,0,0.0,0.0
1495,23,11.1,0.6,2.02,5,5,5,5,100.0,100.0
1496,20,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
1497,19,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
1498,28,11.1,0.6,2.02,6,5,6,6,83.33333333333334,100.0
1499,20,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
1500,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1501,20,10.8,1.4,1.74,6,1,6,0,16.666666666666664,0.0
1502,33,10.8,1.4,1.74,5,5,5,5,100.0,100.0
1503,35,12.4,0.5,1.79,7,5,7,5,71.42857142857143,71.42857142857143
1504,27,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1505,19,9.4,-0.8,-3.12,6,3,6,3,50.0,50.0
1506,31,15.5,2.8,-4.06,5,4,5,4,80.0,80.0
1507,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
1508,22,15.5,2.8,-4.06,13,13,12,12,100.0,100.0
1509,39,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
1510,22,12.4,0.5,1.79,1,0,6,0,0.0,0.0
1511,47,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
1512,19,11.1,0.6,2.02,0,0,0,0,0.0,0.0
1513,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
1514,19,15.5,2.8,-4.06,7,0,8,0,0.0,0.0
1515,21,11.1,0.6,2.02,17,17,17,17,100.0,100.0
1516,39,12.4,0.5,1.79,7,0,8,0,0.0,0.0
1517,19,8.9,1.4,3.51,12,12,11,11,100.0,100.0
1518,20,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
1519,24,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
1520,27,12.7,3.7,-1.7,5,1,5,0,20.0,0.0
1521,29,11.1,0.6,2.02,5,5,5,5,100.0,100.0
1522,20,12.4,0.5,1.79,6,4,6,0,66.66666666666666,0.0
1523,21,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
1524,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1525,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1526,19,15.5,2.8,-4.06,6,6,6,4,100.0,66.66666666666666
1527,28,12.4,0.5,1.79,5,3,5,3,60.0,60.0
1528,21,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
1529,23,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1530,39,15.5,2.8,-4.06,6,2,6,3,33.33333333333333,50.0
1531,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1532,59,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
1533,30,13.9,-0.3,0.79,5,4,5,3,80.0,60.0
1534,18,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
1535,41,9.4,-0.8,-3.12,6,4,7,6,66.66666666666666,85.71428571428571
1536,27,11.1,0.6,2.02,7,0,7,0,0.0,0.0
1537,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
1538,20,10.8,1.4,1.74,6,2,6,3,33.33333333333333,50.0
1539,32,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
1540,19,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
1541,41,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1542,38,10.8,1.4,1.74,5,1,5,0,20.0,0.0
1543,35,8.9,1.4,3.51,7,0,6,0,0.0,0.0
1544,27,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
1545,19,7.6,2.6,0.32,6,4,6,6,66.66666666666666,100.0
1546,18,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
1547,39,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1548,37,10.8,1.4,1.74,5,0,5,0,0.0,0.0
1549,37,12.7,3.7,-1.7,8,0,8,0,0.0,0.0
1550,35,9.4,-0.8,-3.12,16,16,13,13,100.0,100.0
1551,49,12.7,3.7,-1.7,13,10,9,6,76.92307692307693,66.66666666666666
1552,52,13.9,-0.3,0.79,15,14,12,12,93.33333333333333,100.0
1553,18,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
1554,30,10.8,1.4,1.74,7,6,6,6,85.71428571428571,100.0
1555,21,11.1,0.6,2.02,7,7,8,8,100.0,100.0
1556,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
1557,18,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1558,19,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1559,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1560,20,8.9,1.4,3.51,7,7,7,4,100.0,57.14285714285714
1561,21,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
1562,22,11.1,0.6,2.02,5,3,5,5,60.0,100.0
1563,20,12.4,0.5,1.79,6,3,6,2,50.0,33.33333333333333
1564,20,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
1565,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1566,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
1567,21,11.1,0.6,2.02,5,4,5,5,80.0,100.0
1568,19,8.9,1.4,3.51,7,0,7,2,0.0,28.57142857142857
1569,37,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
1570,45,7.6,2.6,0.32,12,12,7,7,100.0,100.0
1571,38,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1572,55,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1573,28,13.9,-0.3,0.79,6,5,6,4,83.33333333333334,66.66666666666666
1574,46,8.9,1.4,3.51,8,8,9,5,100.0,55.55555555555556
1575,22,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
1576,46,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
1577,28,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1578,18,7.6,2.6,0.32,5,3,5,3,60.0,60.0
1579,18,10.8,1.4,1.74,0,0,0,0,0.0,0.0
1580,21,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1581,18,7.6,2.6,0.32,6,1,6,4,16.666666666666664,66.66666666666666
1582,34,13.9,-0.3,0.79,5,0,5,1,0.0,20.0
1583,21,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
1584,18,15.5,2.8,-4.06,6,5,6,6,83.33333333333334,100.0
1585,20,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1586,18,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
1587,21,12.4,0.5,1.79,5,5,5,3,100.0,60.0
1588,19,10.8,1.4,1.74,6,2,6,1,33.33333333333333,16.666666666666664
1589,22,7.6,2.6,0.32,6,6,6,6,100.0,100.0
1590,23,15.5,2.8,-4.06,6,1,6,0,16.666666666666664,0.0
1591,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
1592,18,10.8,1.4,1.74,5,4,5,2,80.0,40.0
1593,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
1594,19,12.4,0.5,1.79,5,2,5,4,40.0,80.0
1595,19,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1596,22,16.2,0.3,-0.92,7,6,8,6,85.71428571428571,75.0
1597,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
1598,18,9.4,-0.8,-3.12,6,4,6,5,66.66666666666666,83.33333333333334
1599,19,16.2,0.3,-0.92,6,4,6,3,66.66666666666666,50.0
1600,18,11.1,0.6,2.02,0,0,0,0,0.0,0.0
1601,21,15.5,2.8,-4.06,6,6,6,4,100.0,66.66666666666666
1602,18,9.4,-0.8,-3.12,6,5,6,3,83.33333333333334,50.0
1603,19,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
1604,27,8.9,1.4,3.51,6,2,6,0,33.33333333333333,0.0
1605,20,8.9,1.4,3.51,12,11,10,8,91.66666666666666,80.0
1606,20,12.4,0.5,1.79,6,4,6,6,66.66666666666666,100.0
1607,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1608,18,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
1609,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1610,18,9.4,-0.8,-3.12,5,3,5,2,60.0,40.0
1611,18,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
1612,18,16.2,0.3,-0.92,7,6,8,8,85.71428571428571,100.0
1613,37,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
1614,36,10.8,1.4,1.74,6,6,6,6,100.0,100.0
1615,26,15.5,2.8,-4.06,6,3,6,2,50.0,33.33333333333333
1616,19,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1617,24,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
1618,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1619,20,12.7,3.7,-1.7,7,6,8,5,85.71428571428571,62.5
1620,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
1621,21,10.8,1.4,1.74,5,3,5,5,60.0,100.0
1622,50,12.7,3.7,-1.7,7,6,7,4,85.71428571428571,57.14285714285714
1623,47,12.7,3.7,-1.7,7,6,7,4,85.71428571428571,57.14285714285714
1624,24,16.2,0.3,-0.92,13,10,13,9,76.92307692307693,69.23076923076923
1625,48,15.5,2.8,-4.06,5,1,5,0,20.0,0.0
1626,18,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
1627,32,9.4,-0.8,-3.12,6,4,7,4,66.66666666666666,57.14285714285714
1628,20,7.6,2.6,0.32,5,3,5,4,60.0,80.0
1629,24,16.2,0.3,-0.92,5,0,5,0,0.0,0.0
1630,53,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
1631,42,13.9,-0.3,0.79,4,0,4,0,0.0,0.0
1632,52,7.6,2.6,0.32,5,5,5,5,100.0,100.0
1633,54,12.7,3.7,-1.7,13,13,11,11,100.0,100.0
1634,49,15.5,2.8,-4.06,5,5,5,5,100.0,100.0
1635,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1636,37,10.8,1.4,1.74,5,3,5,4,60.0,80.0
1637,21,12.4,0.5,1.79,7,6,8,7,85.71428571428571,87.5
1638,26,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
1639,20,16.2,0.3,-0.92,12,11,12,11,91.66666666666666,91.66666666666666
1640,19,12.4,0.5,1.79,7,7,8,8,100.0,100.0
1641,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
1642,18,12.4,0.5,1.79,7,7,8,8,100.0,100.0
1643,20,10.8,1.4,1.74,6,5,6,6,83.33333333333334,100.0
1644,20,10.8,1.4,1.74,5,5,6,1,100.0,16.666666666666664
1645,21,8.9,1.4,3.51,0,0,0,0,0.0,0.0
1646,22,8.9,1.4,3.51,12,12,11,11,100.0,100.0
1647,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
1648,18,15.5,2.8,-4.06,7,7,8,7,100.0,87.5
1649,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1650,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1651,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1652,27,11.1,0.6,2.02,5,5,5,5,100.0,100.0
1653,20,12.4,0.5,1.79,7,7,8,8,100.0,100.0
1654,20,12.7,3.7,-1.7,6,6,6,0,100.0,0.0
1655,20,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
1656,19,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
1657,20,7.6,2.6,0.32,5,4,5,2,80.0,40.0
1658,20,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1659,20,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
1660,27,8.9,1.4,3.51,12,11,9,7,91.66666666666666,77.77777777777779
1661,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
1662,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
1663,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
1664,20,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
1665,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
1666,20,10.8,1.4,1.74,6,6,6,6,100.0,100.0
1667,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1668,22,12.4,0.5,1.79,7,5,9,5,71.42857142857143,55.55555555555556
1669,22,13.9,-0.3,0.79,6,4,6,5,66.66666666666666,83.33333333333334
1670,25,13.9,-0.3,0.79,5,4,5,4,80.0,80.0
1671,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
1672,21,16.2,0.3,-0.92,6,5,6,4,83.33333333333334,66.66666666666666
1673,27,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
1674,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1675,18,10.8,1.4,1.74,5,5,6,0,100.0,0.0
1676,19,11.1,0.6,2.02,7,0,7,0,0.0,0.0
1677,35,8.9,1.4,3.51,5,4,5,5,80.0,100.0
1678,23,7.6,2.6,0.32,5,4,5,5,80.0,100.0
1679,28,16.2,0.3,-0.92,7,3,7,0,42.857142857142854,0.0
1680,19,7.6,2.6,0.32,5,3,5,2,60.0,40.0
1681,19,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
1682,20,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
1683,21,7.6,2.6,0.32,5,3,5,4,60.0,80.0
1684,18,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
1685,22,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
1686,21,10.8,1.4,1.74,5,0,5,5,0.0,100.0
1687,38,13.9,-0.3,0.79,7,3,5,0,42.857142857142854,0.0
1688,20,10.8,1.4,1.74,0,0,0,0,0.0,0.0
1689,19,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1690,24,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1691,19,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
1692,19,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
1693,19,16.2,0.3,-0.92,5,5,5,4,100.0,80.0
1694,31,10.8,1.4,1.74,5,0,5,0,0.0,0.0
1695,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1696,22,7.6,2.6,0.32,6,5,6,6,83.33333333333334,100.0
1697,25,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1698,18,16.2,0.3,-0.92,7,7,8,0,100.0,0.0
1699,30,9.4,-0.8,-3.12,8,0,8,0,0.0,0.0
1700,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1701,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1702,18,7.6,2.6,0.32,6,0,6,0,0.0,0.0
1703,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
1704,25,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
1705,18,7.6,2.6,0.32,5,2,5,3,40.0,60.0
1706,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
1707,19,12.4,0.5,1.79,5,4,5,4,80.0,80.0
1708,25,15.5,2.8,-4.06,7,4,7,4,57.14285714285714,57.14285714285714
1709,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1710,31,9.4,-0.8,-3.12,6,4,7,7,66.66666666666666,100.0
1711,20,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1712,33,12.4,0.5,1.79,7,5,6,5,71.42857142857143,83.33333333333334
1713,24,12.4,0.5,1.79,6,4,6,2,66.66666666666666,33.33333333333333
1714,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1715,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1716,20,15.5,2.8,-4.06,7,7,8,6,100.0,75.0
1717,33,12.7,3.7,-1.7,8,1,8,1,12.5,12.5
1718,24,7.6,2.6,0.32,5,0,5,2,0.0,40.0
1719,24,16.2,0.3,-0.92,5,0,5,0,0.0,0.0
1720,18,10.8,1.4,1.74,5,5,5,5,100.0,100.0
1721,18,16.2,0.3,-0.92,6,6,6,5,100.0,83.33333333333334
1722,22,8.9,1.4,3.51,12,11,12,12,91.66666666666666,100.0
1723,18,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
1724,21,11.1,0.6,2.02,17,17,17,17,100.0,100.0
1725,38,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
1726,29,9.4,-0.8,-3.12,16,16,13,13,100.0,100.0
1727,20,16.2,0.3,-0.92,6,4,6,4,66.66666666666666,66.66666666666666
1728,18,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
1729,37,9.4,-0.8,-3.12,12,12,13,13,100.0,100.0
1730,20,12.4,0.5,1.79,5,5,5,5,100.0,100.0
1731,20,10.8,1.4,1.74,5,4,5,3,80.0,60.0
1732,40,16.2,0.3,-0.92,5,3,5,2,60.0,40.0
1733,44,12.4,0.5,1.79,11,9,11,9,81.81818181818183,81.81818181818183
1734,21,10.8,1.4,1.74,5,2,5,3,40.0,60.0
1735,21,16.2,0.3,-0.92,7,6,9,8,85.71428571428571,88.88888888888889
1736,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1737,18,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
1738,27,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1739,38,10.8,1.4,1.74,6,0,6,0,0.0,0.0
1740,18,13.9,-0.3,0.79,6,5,6,3,83.33333333333334,50.0
1741,19,7.6,2.6,0.32,6,5,6,2,83.33333333333334,33.33333333333333
1742,18,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
1743,19,16.2,0.3,-0.92,6,3,6,2,50.0,33.33333333333333
1744,44,12.7,3.7,-1.7,6,1,6,0,16.666666666666664,0.0
1745,26,15.5,2.8,-4.06,6,4,6,3,66.66666666666666,50.0
1746,24,15.5,2.8,-4.06,6,5,6,4,83.33333333333334,66.66666666666666
1747,27,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
1748,27,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
1749,25,12.7,3.7,-1.7,17,13,15,10,76.47058823529412,66.66666666666666
1750,21,12.7,3.7,-1.7,9,7,8,4,77.77777777777779,50.0
1751,19,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
1752,20,15.5,2.8,-4.06,6,5,6,4,83.33333333333334,66.66666666666666
1753,20,12.7,3.7,-1.7,5,0,5,2,0.0,40.0
1754,20,8.9,1.4,3.51,5,0,5,0,0.0,0.0
1755,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
1756,19,8.9,1.4,3.51,12,10,11,10,83.33333333333334,90.9090909090909
1757,22,15.5,2.8,-4.06,6,3,6,0,50.0,0.0
1758,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1759,18,11.1,0.6,2.02,7,7,8,7,100.0,87.5
1760,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1761,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
1762,36,10.8,1.4,1.74,6,6,6,6,100.0,100.0
1763,19,12.4,0.5,1.79,5,3,5,4,60.0,80.0
1764,21,8.9,1.4,3.51,11,11,9,9,100.0,100.0
1765,26,15.5,2.8,-4.06,5,0,5,0,0.0,0.0
1766,29,15.5,2.8,-4.06,9,3,7,1,33.33333333333333,14.285714285714285
1767,26,11.1,0.6,2.02,8,8,6,6,100.0,100.0
1768,27,12.4,0.5,1.79,7,0,8,0,0.0,0.0
1769,32,8.9,1.4,3.51,7,3,8,3,42.857142857142854,37.5
1770,23,7.6,2.6,0.32,6,4,6,5,66.66666666666666,83.33333333333334
1771,24,16.2,0.3,-0.92,5,2,5,4,40.0,80.0
1772,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1773,25,15.5,2.8,-4.06,6,5,6,4,83.33333333333334,66.66666666666666
1774,19,9.4,-0.8,-3.12,6,5,6,3,83.33333333333334,50.0
1775,20,10.8,1.4,1.74,4,0,4,0,0.0,0.0
1776,33,12.7,3.7,-1.7,9,9,7,7,100.0,100.0
1777,35,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
1778,23,11.1,0.6,2.02,5,4,5,4,80.0,80.0
1779,19,11.1,0.6,2.02,7,7,8,8,100.0,100.0
1780,21,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
1781,21,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1782,27,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1783,19,8.9,1.4,3.51,5,4,5,2,80.0,40.0
1784,28,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
1785,25,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
1786,42,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
1787,27,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1788,23,7.6,2.6,0.32,6,4,6,0,66.66666666666666,0.0
1789,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1790,26,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1791,18,8.9,1.4,3.51,5,0,5,0,0.0,0.0
1792,29,12.7,3.7,-1.7,5,3,5,2,60.0,40.0
1793,22,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1794,21,13.9,-0.3,0.79,7,4,7,6,57.14285714285714,85.71428571428571
1795,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1796,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
1797,18,9.4,-0.8,-3.12,5,3,5,3,60.0,60.0
1798,40,11.1,0.6,2.02,6,5,6,3,83.33333333333334,50.0
1799,20,10.8,1.4,1.74,6,3,6,0,50.0,0.0
1800,18,10.8,1.4,1.74,8,5,8,5,62.5,62.5
1801,31,7.6,2.6,0.32,12,12,10,7,100.0,70.0
1802,18,12.4,0.5,1.79,5,4,5,5,80.0,100.0
1803,22,10.8,1.4,1.74,6,6,6,4,100.0,66.66666666666666
1804,38,8.9,1.4,3.51,5,0,5,0,0.0,0.0
1805,33,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
1806,19,11.1,0.6,2.02,5,5,5,3,100.0,60.0
1807,18,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
1808,18,8.9,1.4,3.51,5,5,5,4,100.0,80.0
1809,27,11.1,0.6,2.02,6,6,5,5,100.0,100.0
1810,26,7.6,2.6,0.32,6,6,6,6,100.0,100.0
1811,19,12.4,0.5,1.79,7,7,8,8,100.0,100.0
1812,44,11.1,0.6,2.02,7,5,7,5,71.42857142857143,71.42857142857143
1813,19,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
1814,20,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
1815,24,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1816,31,9.4,-0.8,-3.12,14,13,14,13,92.85714285714286,92.85714285714286
1817,25,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
1818,19,8.9,1.4,3.51,6,0,6,0,0.0,0.0
1819,18,11.1,0.6,2.02,7,7,8,8,100.0,100.0
1820,19,13.9,-0.3,0.79,6,5,6,3,83.33333333333334,50.0
1821,19,12.4,0.5,1.79,7,4,7,5,57.14285714285714,71.42857142857143
1822,19,12.7,3.7,-1.7,5,1,5,0,20.0,0.0
1823,24,16.2,0.3,-0.92,6,2,6,2,33.33333333333333,33.33333333333333
1824,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
1825,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1826,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
1827,21,9.4,-0.8,-3.12,5,3,5,2,60.0,40.0
1828,28,13.9,-0.3,0.79,7,0,7,0,0.0,0.0
1829,18,13.9,-0.3,0.79,5,4,5,5,80.0,100.0
1830,18,12.7,3.7,-1.7,6,5,6,4,83.33333333333334,66.66666666666666
1831,18,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
1832,18,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
1833,19,10.8,1.4,1.74,5,3,5,3,60.0,60.0
1834,19,15.5,2.8,-4.06,7,6,8,8,85.71428571428571,100.0
1835,20,8.9,1.4,3.51,6,5,6,6,83.33333333333334,100.0
1836,34,9.4,-0.8,-3.12,11,9,7,7,81.81818181818183,100.0
1837,39,7.6,2.6,0.32,7,5,7,5,71.42857142857143,71.42857142857143
1838,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1839,24,15.5,2.8,-4.06,6,6,6,2,100.0,33.33333333333333
1840,18,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
1841,19,10.8,1.4,1.74,5,2,5,0,40.0,0.0
1842,18,9.4,-0.8,-3.12,5,5,5,3,100.0,60.0
1843,20,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
1844,19,12.4,0.5,1.79,7,7,8,8,100.0,100.0
1845,19,11.1,0.6,2.02,6,4,6,2,66.66666666666666,33.33333333333333
1846,19,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
1847,41,9.4,-0.8,-3.12,5,4,5,2,80.0,40.0
1848,19,12.4,0.5,1.79,7,6,8,8,85.71428571428571,100.0
1849,19,12.7,3.7,-1.7,6,3,6,4,50.0,66.66666666666666
1850,23,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
1851,18,12.4,0.5,1.79,5,5,5,5,100.0,100.0
1852,19,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
1853,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
1854,35,7.6,2.6,0.32,5,2,5,2,40.0,40.0
1855,34,10.8,1.4,1.74,6,0,6,0,0.0,0.0
1856,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
1857,22,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
1858,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1859,27,12.7,3.7,-1.7,2,2,5,2,100.0,40.0
1860,30,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1861,34,10.8,1.4,1.74,5,0,5,1,0.0,20.0
1862,20,10.8,1.4,1.74,6,2,6,0,33.33333333333333,0.0
1863,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
1864,26,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1865,26,15.5,2.8,-4.06,5,5,5,5,100.0,100.0
1866,26,10.8,1.4,1.74,5,2,5,0,40.0,0.0
1867,31,12.4,0.5,1.79,5,0,5,0,0.0,0.0
1868,20,8.9,1.4,3.51,12,12,11,11,100.0,100.0
1869,19,7.6,2.6,0.32,6,6,6,3,100.0,50.0
1870,23,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1871,20,11.1,0.6,2.02,7,1,7,0,14.285714285714285,0.0
1872,20,11.1,0.6,2.02,7,7,10,9,100.0,90.0
1873,29,7.6,2.6,0.32,6,0,5,0,0.0,0.0
1874,20,9.4,-0.8,-3.12,6,6,6,4,100.0,66.66666666666666
1875,24,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1876,37,11.1,0.6,2.02,7,0,7,0,0.0,0.0
1877,18,7.6,2.6,0.32,7,0,8,0,0.0,0.0
1878,18,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
1879,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1880,41,12.4,0.5,1.79,7,5,6,6,71.42857142857143,100.0
1881,35,13.9,-0.3,0.79,6,4,6,3,66.66666666666666,50.0
1882,19,8.9,1.4,3.51,5,0,6,0,0.0,0.0
1883,18,10.8,1.4,1.74,0,0,0,0,0.0,0.0
1884,48,11.1,0.6,2.02,7,4,7,3,57.14285714285714,42.857142857142854
1885,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
