,Marital status,attendance,Esn,Debtor,fees,Gender,scholarship,Target,Sector_Agronomy and Veterinary Science,Sector_Business and Communication,Sector_Education,Sector_Renewable Energies,Sector_Social Services and Health,Sector_Technology and Design,Sector_Tourism,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
1366,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,20,11.1,0.6,2.02,9,9,7,6,100.0,85.71428571428571
1367,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1368,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,12.7,3.7,-1.7,5,3,5,4,60.0,80.0
1369,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,23,8.9,1.4,3.51,6,5,6,6,83.33333333333334,100.0
1370,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,29,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1371,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,20,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1372,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
1373,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,6,5,6,5,83.33333333333334,83.33333333333334
1374,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,23,10.8,1.4,1.74,7,3,8,3,42.857142857142854,37.5
1375,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,21,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
1376,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,18,15.5,2.8,-4.06,5,5,5,4,100.0,80.0
1377,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,18,10.8,1.4,1.74,0,0,0,0,0.0,0.0
1378,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,21,9.4,-0.8,-3.12,6,1,6,0,16.666666666666664,0.0
1379,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,22,11.1,0.6,2.02,6,0,6,0,0.0,0.0
1380,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,21,8.9,1.4,3.51,7,7,7,5,100.0,71.42857142857143
1381,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,32,16.2,0.3,-0.92,7,0,8,0,0.0,0.0
1382,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,27,15.5,2.8,-4.06,18,18,13,13,100.0,100.0
1383,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1384,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,24,15.5,2.8,-4.06,6,6,6,2,100.0,33.33333333333333
1385,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,22,12.7,3.7,-1.7,5,2,5,0,40.0,0.0
1386,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,22,10.8,1.4,1.74,6,0,4,0,0.0,0.0
1387,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
1388,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,19,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1389,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,21,10.8,1.4,1.74,5,4,5,3,80.0,60.0
1390,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1391,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,9.4,-0.8,-3.12,6,6,6,5,100.0,83.33333333333334
1392,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,20,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
1393,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
1394,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,19,8.9,1.4,3.51,6,5,6,6,83.33333333333334,100.0
1395,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,18,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
1396,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1397,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,22,12.4,0.5,1.79,7,7,9,9,100.0,100.0
1398,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,31,12.4,0.5,1.79,7,6,7,7,85.71428571428571,100.0
1399,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,19,16.2,0.3,-0.92,7,7,7,7,100.0,100.0
1400,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,18,12.4,0.5,1.79,0,0,0,0,0.0,0.0
1401,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
1402,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,21,7.6,2.6,0.32,5,5,5,5,100.0,100.0
1403,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
1404,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,25,15.5,2.8,-4.06,5,0,5,0,0.0,0.0
1405,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,21,11.1,0.6,2.02,5,0,6,0,0.0,0.0
1406,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1407,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,19,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
1408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22,7.6,2.6,0.32,6,4,6,1,66.66666666666666,16.666666666666664
1409,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,12.4,0.5,1.79,5,5,5,5,100.0,100.0
1410,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58,11.1,0.6,2.02,6,0,6,0,0.0,0.0
1411,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,6,4,6,6,66.66666666666666,100.0
1412,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,23,9.4,-0.8,-3.12,9,6,10,10,66.66666666666666,100.0
1413,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,6,4,6,3,66.66666666666666,50.0
1414,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
1415,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,20,7.6,2.6,0.32,5,5,5,4,100.0,80.0
1416,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
1417,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
1418,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,5,5,5,5,100.0,100.0
1419,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,24,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
1420,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
1421,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,5,5,5,3,100.0,60.0
1422,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1423,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
1424,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,18,12.7,3.7,-1.7,5,4,5,5,80.0,100.0
1425,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,19,10.8,1.4,1.74,0,0,0,0,0.0,0.0
1426,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,22,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
1427,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,19,10.8,1.4,1.74,6,5,6,2,83.33333333333334,33.33333333333333
1428,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,21,12.7,3.7,-1.7,6,3,6,4,50.0,66.66666666666666
1429,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,21,8.9,1.4,3.51,6,5,6,6,83.33333333333334,100.0
1430,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
1431,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,10.8,1.4,1.74,6,4,6,1,66.66666666666666,16.666666666666664
1432,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,18,7.6,2.6,0.32,6,6,6,5,100.0,83.33333333333334
1433,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1434,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,18,11.1,0.6,2.02,7,6,8,6,85.71428571428571,75.0
1435,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,26,11.1,0.6,2.02,7,6,6,2,85.71428571428571,33.33333333333333
1436,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,19,8.9,1.4,3.51,6,2,5,2,33.33333333333333,40.0
1437,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
1438,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
1439,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,18,10.8,1.4,1.74,5,4,5,5,80.0,100.0
1440,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1441,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,25,12.4,0.5,1.79,17,17,17,17,100.0,100.0
1442,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1443,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,26,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1444,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,34,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
1445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,18,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
1446,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
1447,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,18,8.9,1.4,3.51,5,4,5,3,80.0,60.0
1448,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,3,6,3,50.0,50.0
1449,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,25,16.2,0.3,-0.92,7,6,9,9,85.71428571428571,100.0
1450,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
1451,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,19,15.5,2.8,-4.06,12,11,12,12,91.66666666666666,100.0
1452,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,20,10.8,1.4,1.74,0,0,0,0,0.0,0.0
1453,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20,10.8,1.4,1.74,7,6,6,6,85.71428571428571,100.0
1454,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,20,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1455,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,19,11.1,0.6,2.02,5,0,5,0,0.0,0.0
1456,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,20,8.9,1.4,3.51,5,5,5,4,100.0,80.0
1457,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,18,11.1,0.6,2.02,7,6,8,6,85.71428571428571,75.0
1458,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,19,16.2,0.3,-0.92,6,4,6,1,66.66666666666666,16.666666666666664
1459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
1460,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,24,15.5,2.8,-4.06,6,4,6,4,66.66666666666666,66.66666666666666
1461,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,20,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
1462,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
1463,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,23,8.9,1.4,3.51,5,2,5,1,40.0,20.0
1464,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,20,7.6,2.6,0.32,6,6,6,5,100.0,83.33333333333334
1465,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,21,9.4,-0.8,-3.12,11,11,11,8,100.0,72.72727272727273
1466,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,20,10.8,1.4,1.74,5,3,5,0,60.0,0.0
1467,1,1,0,0,1,1,0,2,0,0,0,0,0,1,0,21,7.6,2.6,0.32,5,4,5,4,80.0,80.0
1468,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1469,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
1470,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,18,13.9,-0.3,0.79,5,5,5,4,100.0,80.0
1471,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,20,15.5,2.8,-4.06,6,4,6,5,66.66666666666666,83.33333333333334
1472,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1473,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
1474,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,20,10.8,1.4,1.74,5,4,5,2,80.0,40.0
1475,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,19,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
1476,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,33,12.7,3.7,-1.7,5,2,5,2,40.0,40.0
1477,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,21,8.9,1.4,3.51,12,12,11,11,100.0,100.0
1478,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,25,15.5,2.8,-4.06,6,2,6,0,33.33333333333333,0.0
1479,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,4,6,0,66.66666666666666,0.0
1480,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,22,8.9,1.4,3.51,7,5,8,5,71.42857142857143,62.5
1481,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,39,10.8,1.4,1.74,6,4,6,6,66.66666666666666,100.0
1482,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,21,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1483,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,19,16.2,0.3,-0.92,6,6,6,4,100.0,66.66666666666666
1484,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,26,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1485,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,15.5,2.8,-4.06,6,4,6,5,66.66666666666666,83.33333333333334
1486,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,20,8.9,1.4,3.51,12,11,9,7,91.66666666666666,77.77777777777779
1487,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,25,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
1488,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,24,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1489,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,20,7.6,2.6,0.32,5,4,5,5,80.0,100.0
1490,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,29,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
1491,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
1492,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,20,13.9,-0.3,0.79,6,4,6,2,66.66666666666666,33.33333333333333
1493,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,24,11.1,0.6,2.02,6,4,6,5,66.66666666666666,83.33333333333334
1494,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,24,16.2,0.3,-0.92,7,0,7,0,0.0,0.0
1495,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,23,11.1,0.6,2.02,5,5,5,5,100.0,100.0
1496,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,20,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
1497,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
1498,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,28,11.1,0.6,2.02,6,5,6,6,83.33333333333334,100.0
1499,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,20,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
1500,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
1501,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,20,10.8,1.4,1.74,6,1,6,0,16.666666666666664,0.0
1502,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,33,10.8,1.4,1.74,5,5,5,5,100.0,100.0
1503,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,35,12.4,0.5,1.79,7,5,7,5,71.42857142857143,71.42857142857143
1504,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,27,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1505,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,6,3,6,3,50.0,50.0
1506,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,31,15.5,2.8,-4.06,5,4,5,4,80.0,80.0
1507,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
1508,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,22,15.5,2.8,-4.06,13,13,12,12,100.0,100.0
1509,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,39,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
1510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,22,12.4,0.5,1.79,1,0,6,0,0.0,0.0
1511,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,47,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
1512,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,19,11.1,0.6,2.02,0,0,0,0,0.0,0.0
1513,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
1514,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19,15.5,2.8,-4.06,7,0,8,0,0.0,0.0
1515,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,21,11.1,0.6,2.02,17,17,17,17,100.0,100.0
1516,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39,12.4,0.5,1.79,7,0,8,0,0.0,0.0
1517,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,19,8.9,1.4,3.51,12,12,11,11,100.0,100.0
1518,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,20,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
1519,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,24,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
1520,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,27,12.7,3.7,-1.7,5,1,5,0,20.0,0.0
1521,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,29,11.1,0.6,2.02,5,5,5,5,100.0,100.0
1522,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,4,6,0,66.66666666666666,0.0
1523,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
1524,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1525,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1526,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,4,100.0,66.66666666666666
1527,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,28,12.4,0.5,1.79,5,3,5,3,60.0,60.0
1528,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,21,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
1529,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,23,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
1530,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,39,15.5,2.8,-4.06,6,2,6,3,33.33333333333333,50.0
1531,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
1532,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,59,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
1533,0,1,0,1,1,1,0,2,0,0,0,0,0,1,0,30,13.9,-0.3,0.79,5,4,5,3,80.0,60.0
1534,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
1535,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,41,9.4,-0.8,-3.12,6,4,7,6,66.66666666666666,85.71428571428571
1536,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,27,11.1,0.6,2.02,7,0,7,0,0.0,0.0
1537,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
1538,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,20,10.8,1.4,1.74,6,2,6,3,33.33333333333333,50.0
1539,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
1540,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
1541,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,41,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1542,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38,10.8,1.4,1.74,5,1,5,0,20.0,0.0
1543,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,35,8.9,1.4,3.51,7,0,6,0,0.0,0.0
1544,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
1545,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,19,7.6,2.6,0.32,6,4,6,6,66.66666666666666,100.0
1546,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,18,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
1547,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1548,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,10.8,1.4,1.74,5,0,5,0,0.0,0.0
1549,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37,12.7,3.7,-1.7,8,0,8,0,0.0,0.0
1550,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,35,9.4,-0.8,-3.12,16,16,13,13,100.0,100.0
1551,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,49,12.7,3.7,-1.7,13,10,9,6,76.92307692307693,66.66666666666666
1552,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,52,13.9,-0.3,0.79,15,14,12,12,93.33333333333333,100.0
1553,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
1554,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,30,10.8,1.4,1.74,7,6,6,6,85.71428571428571,100.0
1555,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,21,11.1,0.6,2.02,7,7,8,8,100.0,100.0
1556,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
1557,0,1,0,1,1,1,0,2,0,1,0,0,0,0,0,18,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1558,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,19,7.6,2.6,0.32,0,0,0,0,0.0,0.0
1559,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
1560,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,20,8.9,1.4,3.51,7,7,7,4,100.0,57.14285714285714
1561,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,21,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
1562,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,22,11.1,0.6,2.02,5,3,5,5,60.0,100.0
1563,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,3,6,2,50.0,33.33333333333333
1564,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,20,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
1565,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
1566,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
1567,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,21,11.1,0.6,2.02,5,4,5,5,80.0,100.0
1568,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,19,8.9,1.4,3.51,7,0,7,2,0.0,28.57142857142857
1569,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,37,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
1570,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,45,7.6,2.6,0.32,12,12,7,7,100.0,100.0
1571,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,38,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
1572,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,55,7.6,2.6,0.32,5,0,5,0,0.0,0.0
1573,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,28,13.9,-0.3,0.79,6,5,6,4,83.33333333333334,66.66666666666666
1574,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,46,8.9,1.4,3.51,8,8,9,5,100.0,55.55555555555556
1575,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,22,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
