,Gender,scholarship,Target,Age at enrollment,Tasa_1st,Tasa_2nd,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_13,Course_14,Course_15,Course_16,Course_17
1416,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1417,0,0,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1418,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1419,0,0,0,0.0688448658961159,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1420,0,0,0,-0.6977406040514301,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1422,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1423,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1425,0,1,1,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,0,0,1,-0.18668362408639944,0.7935095109170607,0.009770925048137806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1429,0,1,1,-0.3144478690776571,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1430,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1431,0,0,0,-0.44221211406891475,-0.08806742214918344,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1433,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1435,1,0,0,0.32437335587863125,0.4156908253172418,-0.8227745022943429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1437,0,0,1,1.4742515607999502,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1439,1,0,1,-0.6977406040514301,0.2645633510773144,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1440,1,0,1,-0.5699763590601724,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1441,1,0,1,0.19660911088737357,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1443,1,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,1,0,1,1.3464873158086925,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1445,1,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1446,1,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1,1,0,-0.6977406040514301,0.2645633510773144,-0.15673816042035812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448,1,0,0,-0.44221211406891475,-0.5288558886823052,-0.4065017886231024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1,0,1,0.19660911088737357,0.4156908253172418,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,1,0,0,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1451,1,0,1,-0.5699763590601724,0.5731152776504995,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,1,1,1,-0.44221211406891475,0.4156908253172418,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1455,1,1,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1459,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1460,1,0,0,0.0688448658961159,-0.08806742214918344,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1461,1,0,1,-0.44221211406891475,0.35272104438393903,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1,0,0,-0.05891937909514178,-0.7933289686021783,-1.1557926732313353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1465,1,0,1,-0.3144478690776571,0.7935095109170607,0.16114282092858928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,1,0,0,-0.44221211406891475,-0.264382808762432,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1468,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1469,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1472,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1473,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1475,1,0,1,-0.5699763590601724,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1476,1,0,0,1.2187230708174348,-0.7933289686021783,-0.6562654168258467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1477,1,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,1,0,0,0.19660911088737357,-0.9696443552154272,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,1,1,0,-0.44221211406891475,-0.08806742214918344,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1480,1,1,0,-0.18668362408639944,0.03787213971742315,-0.09429725336967207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1481,0,0,1,1.9853085407649809,-0.08806742214918344,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1482,1,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1483,0,1,1,-0.5699763590601724,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,0,1,1,0.32437335587863125,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1485,0,1,1,-0.5699763590601724,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1486,0,1,1,-0.44221211406891475,0.5731152776504995,0.28728606749563185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1488,1,0,0,0.0688448658961159,-1.851221288281671,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,1,0,1,-0.44221211406891475,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1490,1,0,1,0.7076660908524043,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,1,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1492,1,0,0,-0.44221211406891475,-0.08806742214918344,-0.8227745022943429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1493,1,1,1,0.0688448658961159,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1494,1,0,0,0.0688448658961159,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1495,1,0,1,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1496,1,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1497,1,0,1,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1499,1,1,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1501,1,0,0,-0.44221211406891475,-1.4104328217485491,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1502,1,0,1,1.2187230708174348,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1505,0,0,0,-0.5699763590601724,-0.5288558886823052,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1507,1,0,1,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1,0,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1509,0,0,0,1.9853085407649809,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1510,1,0,0,-0.18668362408639944,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512,1,1,1,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1514,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1515,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,0,0,1.9853085407649809,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1517,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,1,0,0,0.0688448658961159,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1520,1,0,0,0.4521376008698889,-1.3222751284419247,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1521,1,0,1,0.7076660908524043,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1522,1,0,0,-0.44221211406891475,-0.08806742214918344,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1523,1,0,0,-0.3144478690776571,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1525,1,0,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1526,1,0,0,-0.5699763590601724,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1527,1,1,1,0.5799018458611466,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1528,0,0,1,-0.3144478690776571,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1529,0,0,0,-0.05891937909514178,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,0,0,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1532,0,0,1,4.5405934405901345,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1534,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1536,0,0,0,0.4521376008698889,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1538,0,0,0,-0.44221211406891475,-0.9696443552154272,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1539,0,0,0,1.0909588258261773,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,-0.5699763590601724,-0.264382808762432,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1541,0,0,0,2.240837030747496,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1542,0,0,0,1.8575442957737232,-1.3222751284419247,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,1,0,0,1.4742515607999502,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1544,0,0,0,0.4521376008698889,-0.08806742214918344,-0.4065017886231024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,0,0,1,-0.5699763590601724,-0.08806742214918344,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1547,0,0,0,1.9853085407649809,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548,0,0,0,1.7297800507824657,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1549,0,0,0,1.7297800507824657,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1550,0,1,1,1.4742515607999502,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,0,0,1,3.262950990677558,0.18318701879427676,0.009770925048137806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1552,0,0,1,3.6462437256513307,0.6171941243038115,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1553,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1554,0,1,1,0.8354303358436619,0.4156908253172418,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,0,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1556,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1558,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1562,0,1,1,-0.18668362408639944,-0.264382808762432,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1565,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1566,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1567,1,0,1,-0.3144478690776571,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1569,0,0,0,1.7297800507824657,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1571,1,0,0,1.8575442957737232,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,1,0,0,4.029536460625104,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1573,0,0,0,0.5799018458611466,0.35272104438393903,0.009770925048137806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,0,0,1,2.8796582557037844,0.7935095109170607,-0.26774421739935556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1575,0,0,1,-0.18668362408639944,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,0,0,0,2.8796582557037844,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1578,0,0,0,-0.6977406040514301,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1580,1,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1582,0,0,0,1.3464873158086925,-1.851221288281671,-1.1557926732313353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1583,0,1,0,-0.3144478690776571,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1584,0,1,1,-0.6977406040514301,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,1,0,1,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,1,0,0,-0.5699763590601724,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1589,1,0,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,1,0,0,-0.05891937909514178,-1.4104328217485491,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1,1,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1598,1,0,0,-0.6977406040514301,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1599,1,0,0,-0.5699763590601724,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1600,1,0,1,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,1,0,1,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1,0,0,0.4521376008698889,-0.9696443552154272,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,1,0,1,-0.44221211406891475,-0.08806742214918344,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1607,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1609,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1610,1,0,0,-0.6977406040514301,-0.264382808762432,-0.6562654168258467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1612,0,0,1,-0.6977406040514301,0.4156908253172418,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1613,0,0,0,1.7297800507824657,-1.851221288281671,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,0,1,1,1.602015805791208,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,0,0,0,0.32437335587863125,-0.5288558886823052,-0.8227745022943429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1616,0,0,1,-0.5699763590601724,0.2645633510773144,0.3427890959851304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0.0688448658961159,0.35272104438393903,0.4260436387193787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,0,1,0,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,0,1,1,-0.44221211406891475,0.4156908253172418,-0.09429725336967207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1620,0,0,1,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1621,0,0,1,-0.3144478690776571,-0.264382808762432,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1622,0,0,0,3.3907152356688153,0.4156908253172418,-0.22809919704971374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1623,0,0,0,3.0074225006950424,0.4156908253172418,-0.22809919704971374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1624,0,0,0,0.0688448658961159,0.18318701879427676,0.07381288099755955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1625,0,0,0,3.1351867456863,-1.3222751284419247,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1626,0,1,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1627,1,0,0,1.0909588258261773,-0.08806742214918344,-0.22809919704971374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1628,1,0,0,-0.44221211406891475,-0.264382808762432,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1629,1,0,0,0.0688448658961159,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1630,1,0,1,3.774007970642588,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1631,1,0,0,2.368601275738754,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1632,1,0,1,3.6462437256513307,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1634,1,0,1,3.262950990677558,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1636,1,0,1,1.7297800507824657,-0.264382808762432,0.3427890959851304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1637,1,1,1,-0.3144478690776571,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1638,1,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1639,1,0,1,-0.44221211406891475,0.5731152776504995,0.6341799955549985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1640,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1641,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1642,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,0,0,1,-0.44221211406891475,0.35272104438393903,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,0,0,-0.44221211406891475,0.7935095109170607,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1645,0,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,0,0,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1648,0,0,0,-0.6977406040514301,0.7935095109170607,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,0,1,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,0,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1653,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1654,0,0,0,-0.44221211406891475,0.7935095109170607,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1655,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1656,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1658,0,1,1,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,1,0.4521376008698889,0.5731152776504995,0.28728606749563185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1662,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1663,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1664,0,0,1,-0.44221211406891475,0.7935095109170607,0.3427890959851304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1666,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1667,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
